sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
212118,https://sofifa.com/player/212118/matthew-grimes/16/158127,M. Grimes,Matthew Grimes,19,1995-07-15,178,70,England,Swansea City,62,76,575000,3000,CM,Left,1,5,2,Medium/Medium,Lean,Yes,,,RES,21.0,,2015-01-02,2019.0,,,64.0,56.0,67.0,62.0,38.0,63.0,,,,,,,,67+8,52+10,35+1,72+1,49+7,58+7,60+1,73+1,65+1,66+3,60-4,68-1,70,58+1,74,65+1,62,71,64+3,60+1,52+7,45+9,50+6,62+1,59+1,,32+1,42+1,34+1,16+1,15+1,6+1,7+1,15+1,57+0,57+0,57+0,61+0,60+0,60+0,60+0,61+0,62+0,62+0,62+0,63+0,62+0,62+0,62+0,63+0,56+0,55+0,55+0,55+0,56+0,53+0,47+0,47+0,47+0,53+0
216470,https://sofifa.com/player/216470/gregor-zabret/16/158127,G. Zabret,Gregor Zabret,19,1995-08-18,187,80,Slovenia,Swansea City,61,73,325000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,45.0,,2013-07-01,2016.0,,,,,,,,,68.0,57.0,55.0,66.0,45.0,58.0,,13-12,11-14,12-13,23+1,15-10,11-14,11-14,11-14,29+1,18-7,48,42,35,53+1,52+20,22+1,57,33,59,17-8,31+1,13-12,11-14,11-14,22+1,,11-14,10-15,13-12,68+1,57+1,55+1,58+1,66+1,,,,,,,,,,,,,,,,,,,,,,,,,,
211421,https://sofifa.com/player/211421/james-loveridge/16/158127,J. Loveridge,James Loveridge,21,1994-05-16,188,85,Wales,Swansea City,59,68,250000,3000,ST,Right,1,3,2,Medium/Medium,Normal,No,,,RES,36.0,,2012-07-01,2016.0,,,75.0,58.0,49.0,57.0,24.0,61.0,,,,,,,,36,55,56,59,46,57,50,39,41,56,76,75,68,52,49,65,66,64,68,58,40,20,60,52,67,,21,19,20,13,9,11,8,9,59+0,59+0,59+0,57+0,59+0,59+0,59+0,57+0,57+0,57+0,57+0,56+0,51+0,51+0,51+0,56+0,43+0,40+0,40+0,40+0,43+0,41+0,37+0,37+0,37+0,41+0
209258,https://sofifa.com/player/209258/raheem-hanley/16/158127,R. Hanley,Raheem Hanley,21,1994-03-24,173,69,England,Swansea City,59,67,200000,2000,LB,Left,1,3,2,High/Medium,Lean,No,,,RES,55.0,,2014-01-30,2016.0,,,62.0,35.0,43.0,53.0,61.0,62.0,,,,,,,,56+1,37+1,55+1,39+1,33+1,57+1,36+1,44+1,36+1,42+1,69,56-7,58,62+1,58,31+1,58,63,63,30+1,61+1,57+1,55+1,42+1,43+1,,59+4,67+3,67+4,14+1,12+1,11+1,12+1,10+1,48+0,48+0,48+0,50+0,48+0,48+0,48+0,50+0,47+0,47+0,47+0,51+0,47+0,47+0,47+0,51+0,57+0,53+0,53+0,53+0,57+0,59+0,59+0,59+0,59+0,59+0
200385,https://sofifa.com/player/200385/lee-lucas/16/158127,L. Lucas,Lee Lucas,23,1992-06-10,178,73,Wales,Swansea City,59,66,220000,3000,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RES,31.0,,2010-07-01,2016.0,,,66.0,51.0,58.0,57.0,53.0,66.0,,,,,,,,56,49,48,67,40,50,46,47,61,63,69,64,67,59,71,58,63,75,62,50,64,50,57,48,55,,50,58,59,7,7,10,11,9,56+0,56+0,56+0,58+0,57+0,57+0,57+0,58+0,58+0,58+0,58+0,59+0,59+0,59+0,59+0,59+0,60+0,59+0,59+0,59+0,60+0,59+0,57+0,57+0,57+0,59+0
212366,https://sofifa.com/player/212366/josh-sheehan/16/158127,J. Sheehan,Josh Sheehan,20,1995-03-30,178,75,Wales,Swansea City,58,69,230000,2000,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RES,30.0,,2012-11-01,2016.0,,,56.0,45.0,57.0,56.0,50.0,56.0,,,,,,,,40,37,58,68,38,51,48,43,65,62,60,53,61,47,63,57,61,64,49,50,61,49,55,56,38,,45,50,55,15,16,11,10,12,52+0,52+0,52+0,53+0,54+0,54+0,54+0,53+0,56+0,56+0,56+0,55+0,58+0,58+0,58+0,55+0,53+0,56+0,56+0,56+0,53+0,53+0,53+0,53+0,53+0,53+0
138193,https://sofifa.com/player/138193/joey-barton/16/158127,J. Barton,Joey  Barton,32,1982-09-02,180,70,England,Burnley,75,75,3100000,40000,"CM, CDM",Right,2,3,3,Medium/High,Normal,Yes,,,SUB,13.0,,2015-08-27,2016.0,,,58.0,71.0,76.0,73.0,69.0,81.0,,,,,,,"Dives Into Tackles (CPU AI Only), Long Passer (CPU AI Only)",79+1,69+1,65+1,76+1,62+1,73+1,71+1,76+1,76+1,74+1,59,58,70,78+1,72,73+1,71,87,74,74+1,92+1,67+1,73+1,75+1,81+1,,63+1,75+1,75+1,12+1,10+1,11+1,9+1,8+1,71+0,71+0,71+0,72+0,72+0,72+0,72+0,72+0,73+0,73+0,73+0,73+0,75+0,75+0,75+0,73+0,73+0,75+0,75+0,75+0,73+0,72+0,72+0,72+0,72+0,72+0
199633,https://sofifa.com/player/199633/matthew-lowton/16/158127,M. Lowton,Matthew Lowton,26,1989-06-09,180,78,England,Burnley,74,76,3300000,40000,RB,Right,1,3,2,High/Medium,Normal,Yes,,,SUB,2.0,,2015-06-22,2018.0,,,73.0,59.0,66.0,70.0,73.0,75.0,,,,,,,,75+1,49+1,69,71+1,75+1,69+1,62+1,40+1,61+1,72+1,74,72,69,76+1,65,72+1,80+1,83,70+2,68+1,74+1,76-3,60+1,60,49+1,,70+4,75+3,75+4,11+1,6+1,6+1,13+1,7+1,66+0,66+0,66+0,68+0,67+0,67+0,67+0,68+0,67+0,67+0,67+0,69+0,69+0,69+0,69+0,69+0,75+0,72+0,72+0,72+0,75+0,74+0,73+0,73+0,73+0,74+0
163264,https://sofifa.com/player/163264/tom-heaton/16/158127,T. Heaton,Tom Heaton,29,1986-04-15,188,86,England,Burnley,74,74,2900000,30000,GK,Right,1,3,1,Medium/Medium,Normal,Yes,,,GK,1.0,,2013-07-01,2018.0,SUB,23.0,,,,,,,75.0,74.0,71.0,77.0,51.0,74.0,"Injury Free, GK Long Throw",13-12,12-13,14-11,28+1,12-13,14-11,15-10,13-12,31+1,22+1,52-2,50-3,54-10,71+6,48-20,14-11,69,36,62,12-13,31+1,17-6,12-13,44+19,24+1,,15-10,15-10,13-12,75+2,74+2,71+2,74+2,77+2,,,,,,,,,,,,,,,,,,,,,,,,,,
189682,https://sofifa.com/player/189682/ben-mee/16/158127,B. Mee,Ben Mee,25,1989-09-23,180,74,England,Burnley,72,74,2100000,25000,"LB, CB",Left,1,3,2,Medium/Medium,Normal,Yes,,,LB,6.0,,2012-01-17,2017.0,,,69.0,37.0,60.0,64.0,74.0,77.0,,,,,,,"Long Throw-in, Dives Into Tackles (CPU AI Only)",67+1,27+1,72,67+3,29+1,63+1,38+1,31+1,65+3,65+1,69,69,66,67+1,70+1,60+1,91+1,79,78,39+1,68+1,72+1,30+1,50+1,36+1,,75+5,74+4,76+5,15+1,7+1,12+1,10+1,14+1,53+0,53+0,53+0,57+0,54+0,54+0,54+0,57+0,56+0,56+0,56+0,60+0,61+0,61+0,61+0,60+0,71+0,70+0,70+0,70+0,71+0,72+0,73+0,73+0,73+0,72+0
179592,https://sofifa.com/player/179592/george-boyd/16/158127,G. Boyd,George Boyd,29,1985-10-02,186,79,Scotland,Burnley,72,72,2000000,20000,"RM, LM",Left,1,4,4,High/High,Lean,Yes,,#Engine,RM,21.0,,2014-09-01,2017.0,,,67.0,70.0,71.0,75.0,57.0,68.0,,,,,,,"Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",71+1,70+1,47+1,71+1,70+1,76+1,69+1,72+1,69+1,74+1,66+2,68+2,78,68+1,64,68+1,32,86+1,70+2,71+3,47+1,59+13,69+1,74,74+1,,54+7,62+5,58+2,8+1,7+1,13+1,11+1,15+1,68+0,68+0,68+0,72+0,71+0,71+0,71+0,72+0,72+0,72+0,72+0,72+0,71+0,71+0,71+0,72+0,68+0,66+0,66+0,66+0,68+0,65+0,59+0,59+0,59+0,65+0
207599,https://sofifa.com/player/207599/michael-keane/16/158127,M. Keane,Michael Keane,22,1993-01-11,188,82,England,Burnley,71,80,2200000,20000,"CB, RB",Right,1,3,2,Medium/Medium,Normal,No,,,LCB,5.0,,2015-01-08,2018.0,,,67.0,31.0,52.0,57.0,73.0,70.0,,,,,,,Power Header,32+1,24+1,75+1,69+6,30+1,54+1,32+1,25+1,63+6,64+1,68+3,67+9,46,55+1,59,34+1,79+5,70+3,75+2,43+1,55+1,71+1,23+1,47+1,48+1,,73+3,74+3,73+3,16+1,7+1,8+1,14+1,11+1,48+0,48+0,48+0,50+0,49+0,49+0,49+0,50+0,53+0,53+0,53+0,53+0,58+0,58+0,58+0,53+0,64+0,67+0,67+0,67+0,64+0,66+0,71+0,71+0,71+0,66+0
179746,https://sofifa.com/player/179746/sam-vokes/16/158127,S. Vokes,Sam Vokes,25,1989-10-21,188,90,Wales,Burnley,71,74,2100000,25000,ST,Right,1,3,2,High/Medium,Normal,Yes,,,LS,9.0,,2012-07-31,2017.0,SUB,15.0,63.0,70.0,58.0,67.0,40.0,79.0,,,,,,,Power Header,51+1,74+1,78+1,64+1,63+1,66+1,47+1,46+1,55+1,72+1,61-2,65,61,68+1,53,71+1,85+1,78,82+2,63+1,73+1,42+1,73+1,62-2,71+1,,42+1,29+1,24+1,13+1,14+1,9+1,9+1,7+1,71+0,71+0,71+0,66+0,68+0,68+0,68+0,66+0,66+0,66+0,66+0,66+0,63+0,63+0,63+0,66+0,53+0,55+0,55+0,55+0,53+0,51+0,53+0,53+0,53+0,51+0
186905,https://sofifa.com/player/186905/ashley-barnes/16/158127,A. Barnes,Ashley Barnes,25,1989-10-30,186,77,Austria,Burnley,71,73,2000000,25000,"ST, CAM, LM, CF",Right,1,4,2,High/Medium,Normal,Yes,,,SUB,30.0,,2014-01-10,2017.0,,,71.0,70.0,60.0,70.0,42.0,78.0,,,,,,,,65+1,71-1,71+1,64+1,65+1,69+1,59+1,56+1,54+1,73+1,74,69,70,68+1,56-16,73+1,81+6,82,75,65+1,81+3,35+1,71+1,56+1,72+1,,33+1,46+1,39+1,6+1,10+1,11+1,10+1,10+1,71+0,71+0,71+0,69+0,69+0,69+0,69+0,69+0,67+0,67+0,67+0,68+0,63+0,63+0,63+0,68+0,58+0,56+0,56+0,56+0,58+0,56+0,54+0,54+0,54+0,56+0
152991,https://sofifa.com/player/152991/dean-marney/16/158127,D. Marney,Dean Marney,31,1984-01-31,183,72,England,Burnley,71,71,1300000,20000,"CM, CDM",Right,1,3,2,Medium/High,Normal,Yes,,,SUB,8.0,,2010-05-28,2016.0,,,67.0,65.0,71.0,69.0,68.0,80.0,,,,,,,Dives Into Tackles (CPU AI Only),68+1,64+1,64+1,76+1,66+1,70+1,60+1,52+1,74+1,68+1,68-1,66,63,69+10,68,72+1,78,83,78,66+1,83+1,70+5,59+1,69+1,56+1,,68+2,66+1,69+1,15+1,8+1,9+1,9+1,8+1,67+0,67+0,67+0,68+0,68+0,68+0,68+0,68+0,69+0,69+0,69+0,69+0,71+0,71+0,71+0,69+0,71+0,72+0,72+0,72+0,71+0,70+0,70+0,70+0,70+0,70+0
162891,https://sofifa.com/player/162891/david-jones/16/158127,D. Jones,David Jones,30,1984-11-04,183,80,England,Burnley,71,71,1500000,20000,CM,Left,1,2,2,Medium/High,Lean,Yes,,,LCM,14.0,,2013-08-01,2017.0,,,67.0,62.0,74.0,69.0,66.0,66.0,,,,,,,"Injury Free, Avoids Using Weaker Foot, Long Passer (CPU AI Only)",73+1,62+1,53+1,76,60+1,71,70+1,73-2,74,69+1,66-3,67-1,64,67+1,69,61+1,56,78+4,66+2,64+1,55+1,74+1,64+1,72+1,58+1,,65+1,67+1,63+1,11+1,11+1,15+1,16+1,11+1,64+0,64+0,64+0,69+0,67+0,67+0,67+0,69+0,69+0,69+0,69+0,70+0,71+0,71+0,71+0,70+0,70+0,70+0,70+0,70+0,70+0,69+0,65+0,65+0,65+0,69+0
165321,https://sofifa.com/player/165321/stephen-ward/16/158127,S. Ward,Stephen Ward,29,1985-08-20,184,82,Republic of Ireland,Burnley,71,71,1200000,25000,"LB, LM",Left,2,5,3,High/Medium,Normal,No,,,SUB,23.0,,2014-08-15,2017.0,SUB,17.0,67.0,59.0,68.0,64.0,72.0,73.0,,,,,,,"Injury Free, Early Crosser",70+1,61+1,62+1,73-1,66+1,61+1,68+1,55+1,68+1,68+1,68,67,66,74+1,58,61+1,63,76,72+2,52+1,72+1,71,58+1,62-1,62+1,,73+4,73+2,73+2,6+1,16+1,13+1,11+1,16+1,64+0,64+0,64+0,65+0,64+0,64+0,64+0,65+0,65+0,65+0,65+0,67+0,68+0,68+0,68+0,67+0,71+0,71+0,71+0,71+0,71+0,71+0,71+0,71+0,71+0,71+0
194138,https://sofifa.com/player/194138/andre-gray/16/158127,A. Gray,Andre Gray,24,1991-06-26,180,78,England,Burnley,70,75,1800000,25000,ST,Right,1,3,3,High/Medium,Normal,No,,#Speedster,RS,7.0,,2015-08-21,2018.0,,,90.0,70.0,50.0,68.0,22.0,71.0,,,,,,,"Injury Free, Beat Offside Trap",35+1,74+5,54+9,63+4,63+14,66+4,45+16,39+1,41+3,68+3,91+1,89+3,72,70+6,68,68+3,70,77+8,73+2,62+10,61+1,24+1,75+7,51+1,66+16,,20-5,13-12,17-8,11+1,16+1,11+1,9+1,14+1,70+0,70+0,70+0,67+0,69+0,69+0,69+0,67+0,66+0,66+0,66+0,66+0,57+0,57+0,57+0,66+0,48+0,45+0,45+0,45+0,48+0,45+0,40+0,40+0,40+0,45+0
178287,https://sofifa.com/player/178287/scott-arfield/16/158127,S. Arfield,Scott Arfield,26,1988-11-01,178,70,Scotland,Burnley,70,72,1600000,30000,"CM, LM, RM",Right,1,3,3,High/High,Normal,Yes,,,RCM,37.0,,2013-07-19,2018.0,,,72.0,66.0,69.0,73.0,63.0,68.0,,,,,,,"Injury Free, Technical Dribbler (CPU AI Only)",68+1,67+1,63,71+1,58+7,73+1,62+1,65+1,68+1,72+1,73,71,74,65+1,78,69+1,72,84+2,70,63+1,42+1,65+1,65+1,69+1,62+1,,62+1,64+1,60+1,13+1,13+1,9+1,13+1,16+1,68+0,68+0,68+0,70+0,69+0,69+0,69+0,70+0,70+0,70+0,70+0,70+0,70+0,70+0,70+0,70+0,69+0,67+0,67+0,67+0,69+0,67+0,64+0,64+0,64+0,67+0
140451,https://sofifa.com/player/140451/michael-kightly/16/158127,M. Kightly,Michael  Kightly,29,1986-01-24,173,71,England,Burnley,70,70,1200000,25000,"LM, RM",Right,2,3,3,High/High,Normal,Yes,,,LM,11.0,,2014-06-28,2017.0,,,78.0,64.0,64.0,72.0,38.0,67.0,,,,,,,Injury Prone,69-1,64-2,51+1,64-3,60+1,71,54+1,43+1,63-2,71-1,79,77-1,76-3,71+1,75-7,65-3,64,82,68,61-1,48+1,52+1,68-3,68-2,62+1,,24+1,39+1,33+1,15+1,7+1,9+1,12+1,8+1,66+0,66+0,66+0,70+0,69+0,69+0,69+0,70+0,69+0,69+0,69+0,70+0,66+0,66+0,66+0,70+0,60+0,56+0,56+0,56+0,60+0,56+0,48+0,48+0,48+0,56+0
179516,https://sofifa.com/player/179516/rouwen-hennings/16/158127,R. Hennings,Rouwen Hennings,27,1987-08-28,180,80,Germany,Burnley,70,70,1400000,30000,"ST, CF",Left,1,3,3,High/High,Normal,No,,,SUB,18.0,,2015-08-14,2018.0,,,73.0,72.0,60.0,65.0,35.0,75.0,,,,,,,Power Free-Kick,59,74+3,65+2,61,67+1,64,64,66,56,66+3,72,74,63,71+1,68-3,74+1,72,83,75,67,64,33,73+2,59,67,,30,33,34,15+1,10+1,12+1,12+1,14+1,70+0,70+0,70+0,67+0,68+0,68+0,68+0,67+0,66+0,66+0,66+0,67+0,62+0,62+0,62+0,67+0,55+0,52+0,52+0,52+0,55+0,53+0,49+0,49+0,49+0,53+0
194149,https://sofifa.com/player/194149/fredrik-ulvestad/16/158127,F. Ulvestad,Fredrik Ulvestad,23,1992-06-17,183,79,Norway,Burnley,69,74,1300000,8000,"CM, RM",Right,1,3,3,Medium/Medium,Normal,No,,,SUB,20.0,,2015-03-10,2018.0,,,70.0,67.0,68.0,72.0,52.0,69.0,,,,,,,Flair,64+1,63+1,47+1,70+1,62+1,71+1,66+1,64+1,68+1,74+1,72,68,73,69+1,65,73+1,61,78+2,70,68+1,55+1,62+7,67+1,70+1,78+1,,47+1,52+1,48+1,9+1,11+1,16+1,14+1,8+1,67+0,67+0,67+0,69+0,69+0,69+0,69+0,69+0,70+0,70+0,70+0,70+0,69+0,69+0,69+0,70+0,64+0,63+0,63+0,63+0,64+0,61+0,57+0,57+0,57+0,61+0
176841,https://sofifa.com/player/176841/lukas-jutkiewicz/16/158127,L. Jutkiewicz,Lukas Jutkiewicz,26,1989-03-28,185,73,England,Burnley,69,71,1200000,15000,ST,Left,1,4,3,Medium/Medium,Normal,Yes,,,SUB,19.0,,2014-07-15,2017.0,,,75.0,67.0,55.0,67.0,37.0,73.0,,,,,,,,51+1,68,72-1,58+1,60+1,68+1,53+1,52+1,49+1,69+1,74,76,59-10,67+1,66,72-3,80,69,79,60-1,61+1,33+1,70-1,60+1,71-2,,42+1,27+1,24+1,12+1,9+1,6+1,10+1,16+1,69+0,69+0,69+0,66+0,67+0,67+0,67+0,66+0,65+0,65+0,65+0,65+0,59+0,59+0,59+0,65+0,52+0,50+0,50+0,50+0,52+0,50+0,49+0,49+0,49+0,50+0
11381,https://sofifa.com/player/11381/matt-gilks/16/158127,M. Gilks,Matt Gilks,33,1982-06-04,185,81,Scotland,Burnley,69,69,725000,6000,GK,Right,2,2,1,Medium/Medium,Stocky,No,,,SUB,22.0,,2014-07-02,2016.0,,,,,,,,,70.0,68.0,68.0,70.0,40.0,71.0,,20-5,11-14,11-14,28+1,18-7,12-13,12-13,11-14,35+1,21+1,44,37-10,50-7,67+1,41,19-6,57,27-10,56-10,13-12,30-9,17-8,11-14,33+8,24+1,,19-6,14-11,17-8,70-1,68-1,68,71-1,70-2,,,,,,,,,,,,,,,,,,,,,,,,,,
53827,https://sofifa.com/player/53827/matt-taylor/16/158127,M. Taylor,Matthew  Taylor,33,1981-11-27,178,73,England,Burnley,69,69,625000,6000,"LM, CM, CDM",Left,2,3,3,Medium/Medium,Lean,Yes,,,SUB,15.0,,2014-07-04,2016.0,,,54.0,68.0,74.0,71.0,63.0,72.0,,,,,,,"Avoids Using Weaker Foot, Early Crosser",76+1,62+1,66,71+1,70-1,71+2,77-1,74+1,73-1,73,54+1,54+4,64,64+1,71,78-1,73,76,67,71+1,80+1,59+1,67+1,76-2,69+1,,64+1,62-1,63-1,16+1,13+1,16+1,12+1,16+1,67+0,67+0,67+0,68+0,68+0,68+0,68+0,68+0,69+0,69+0,69+0,69+0,70+0,70+0,70+0,69+0,66+0,68+0,68+0,68+0,66+0,65+0,65+0,65+0,65+0,65+0
140975,https://sofifa.com/player/140975/michael-duff/16/158127,M. Duff,Michael Duff,37,1978-01-11,186,74,Northern Ireland,Burnley,69,69,0,5000,CB,Right,1,2,2,Low/Medium,Normal,Yes,,,RCB,4.0,,2004-07-01,2016.0,,,33.0,34.0,51.0,50.0,71.0,63.0,,,,,,,"Leadership, One Club Player",49+1,27+1,72+1,57+1,29+1,45+1,33+1,23+1,49+1,58+1,32,34,33-1,66+1,62,48+1,73,31,80+1,35+1,58+1,69+1,33+1,56,33+1,,72+3,72+3,71+3,11+1,15+1,12+1,10+1,7+1,47+0,47+0,47+0,45+0,46+0,46+0,46+0,45+0,48+0,48+0,48+0,47+0,53+0,53+0,53+0,47+0,57+0,62+0,62+0,62+0,57+0,59+0,69+0,69+0,69+0,59+0
200309,https://sofifa.com/player/200309/tendayi-darikwa/16/158127,T. Darikwa,Tendayi Darikwa,23,1991-12-13,188,77,England,Burnley,68,74,1000000,8000,"RB, RM",Right,1,2,3,High/Medium,Normal,No,,,RB,27.0,,2015-07-30,2018.0,,,89.0,48.0,58.0,67.0,60.0,69.0,,,,,,,Technical Dribbler (CPU AI Only),64+7,47-1,53-1,62+1,39+6,68+2,49+1,43-3,43-6,66+4,87+1,91,72-8,48+1,62-12,49+1,60+4,88,60-1,44+3,69+7,66+12,66+7,60+4,51+1,,53-9,62-1,72+3,8+1,13+1,12+1,9+1,12+1,59+0,59+0,59+0,65+0,62+0,62+0,62+0,65+0,62+0,62+0,62+0,66+0,60+0,60+0,60+0,66+0,68+0,62+0,62+0,62+0,68+0,68+0,62+0,62+0,62+0,68+0
201491,https://sofifa.com/player/201491/daniel-lafferty/16/158127,D. Lafferty,Daniel Lafferty,26,1989-05-18,180,76,Northern Ireland,Burnley,67,70,725000,10000,LB,Left,1,4,2,High/Medium,Lean,Yes,,,RES,3.0,,2012-01-30,2017.0,,,77.0,47.0,60.0,66.0,67.0,64.0,,,,,,,Early Crosser,65+1,40+1,59+1,64+1,37+1,66+1,62+1,64+1,63+1,65+1,78,76,72,57+1,65,59+1,71,71,60,56+1,61+1,65+1,47+1,45+1,45+1,,67+4,69+3,68+4,9+1,15+1,8+1,11+1,9+1,56+0,56+0,56+0,61+0,58+0,58+0,58+0,61+0,59+0,59+0,59+0,62+0,60+0,60+0,60+0,62+0,67+0,64+0,64+0,64+0,67+0,67+0,65+0,65+0,65+0,67+0
194146,https://sofifa.com/player/194146/kevin-long/16/158127,K. Long,Kevin Long,24,1990-08-18,187,82,Republic of Ireland,Burnley,66,71,725000,6000,CB,Right,1,2,2,Low/Medium,Normal,Yes,,,RES,28.0,,2010-01-25,2017.0,,,61.0,27.0,35.0,50.0,67.0,66.0,,,,,,,Dives Into Tackles (CPU AI Only),23+1,14-11,67+1,45+1,16-9,47+1,35+1,32+1,37+1,51+1,62-1,61,60,57+1,51,56+1,80+4,34,79,25+1,70+1,64+1,48+1,30+1,31+1,,67+3,67+3,68+3,8+1,14+1,7+1,8+1,7+1,47+0,47+0,47+0,43+0,45+0,45+0,45+0,43+0,43+0,43+0,43+0,43+0,44+0,44+0,44+0,43+0,53+0,55+0,55+0,55+0,53+0,56+0,66+0,66+0,66+0,56+0
216795,https://sofifa.com/player/216795/chris-long/16/158127,C. Long,Chris Long,20,1995-02-25,180,77,England,Burnley,64,74,725000,5000,ST,Right,1,3,2,Medium/Medium,Normal,No,,,SUB,24.0,,2015-07-28,2018.0,,,79.0,63.0,50.0,62.0,26.0,58.0,,,,,,,,45+1,64+2,63+1,56+1,52+1,63+1,50+1,38+1,38+1,64+1,78+2,80+1,60,64+1,51,64+1,73,59,65+1,62+1,36+1,21+1,63+9,57+1,55+1,,20-5,24+1,24+1,7+1,7+1,7+1,15+1,13+1,64+0,64+0,64+0,63+0,64+0,64+0,64+0,63+0,61+0,61+0,61+0,61+0,54+0,54+0,54+0,61+0,46+0,42+0,42+0,42+0,46+0,44+0,40+0,40+0,40+0,44+0
221167,https://sofifa.com/player/221167/cameron-dummigan/16/158127,C. Dummigan,Cameron Dummigan,19,1996-06-02,180,70,Northern Ireland,Burnley,61,73,325000,3000,RB,Right,1,3,2,Medium/Medium,Lean,No,,,RES,38.0,,2012-07-01,2016.0,,,71.0,31.0,50.0,59.0,62.0,57.0,,,,,,,,60+1,28+1,58+3,52+1,25+1,59+3,45+12,33+1,49+1,57+3,73+5,70+3,70+7,49+1,68,35+1,64,65+6,56+4,32+1,50+1,60+1,45+1,45,36+1,,62+6,63+5,63+6,9+1,7+1,8+1,6+1,7+1,47+0,47+0,47+0,53+0,50+0,50+0,50+0,53+0,51+0,51+0,51+0,55+0,52+0,52+0,52+0,55+0,60+0,56+0,56+0,56+0,60+0,61+0,59+0,59+0,59+0,61+0
205754,https://sofifa.com/player/205754/steven-hewitt/16/158127,S. Hewitt,Steven Hewitt,21,1993-12-05,175,67,England,Burnley,60,67,260000,2000,CM,Right,1,3,2,Medium/High,Lean,No,,,RES,33.0,,2010-07-01,2016.0,,,68.0,49.0,60.0,61.0,55.0,56.0,,,,,,,,58,42,53,65,45,58,47,54,63,60,68,68,72,58,71,60,70,78,42,53,58,45,52,58,56,,56,60,58,10,7,9,12,11,54+0,54+0,54+0,58+0,57+0,57+0,57+0,58+0,59+0,59+0,59+0,60+0,60+0,60+0,60+0,60+0,60+0,58+0,58+0,58+0,60+0,60+0,55+0,55+0,55+0,60+0
209256,https://sofifa.com/player/209256/tom-anderson/16/158127,T. Anderson,Tom Anderson,21,1993-09-02,193,83,England,Burnley,60,67,230000,2000,CB,Right,1,3,2,Low/Medium,Normal,No,,,SUB,34.0,,2012-05-08,2017.0,,,65.0,25.0,29.0,32.0,61.0,69.0,,,,,,,,31+1,20-5,61+1,30+1,24+1,28+1,32+1,27+1,24+1,29+1,64-1,65,43,52+1,53,34+1,70,63,74,25+1,65+1,59+1,30+1,31+1,35+1,,62+3,62+3,60+3,13+1,11+1,11+1,12+1,14+1,38+0,38+0,38+0,35+0,35+0,35+0,35+0,35+0,33+0,33+0,33+0,37+0,35+0,35+0,35+0,37+0,50+0,49+0,49+0,49+0,50+0,54+0,60+0,60+0,60+0,54+0
204550,https://sofifa.com/player/204550/victor-ibarbo/16/158127,V. Ibarbo,Segundo Víctor Ibarbo Guerrero,25,1990-05-19,188,79,Colombia,Watford,78,81,10500000,60000,"RW, LW",Right,1,3,4,High/Medium,Normal,No,,#Speedster,SUB,19.0,Cagliari,,2016.0,,,92.0,71.0,69.0,82.0,37.0,78.0,,,,,,,"Long Throw-in, Speed Dribbler (CPU AI Only)",73+1,67+1,68+1,73+1,70+1,84-1,72+1,64+1,51+1,84+1,89,95,79,72+1,59+4,81-3,77,79,83,70+1,66+1,35+1,76+1,72+1,70-1,,25+1,41+1,38+1,4+1,4+1,4+1,4+1,4+1,76+0,76+0,76+0,78+0,78+0,78+0,78+0,78+0,76+0,76+0,76+0,77+0,69+0,69+0,69+0,77+0,62+0,57+0,57+0,57+0,62+0,59+0,53+0,53+0,53+0,59+0
