sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
216818,https://sofifa.com/player/216818/mani-osullivan/15/157759,M. O'Sullivan,Mani O'Sullivan,20,1993-09-18,182,63,England,West Bromwich Albion,57,67,0,0,LM,Left,1,3,2,Medium/Medium,Lean,No,,,RES,37.0,,2013-07-01,2015.0,,,63.0,51.0,58.0,63.0,34.0,50.0,,,,,,,,45,52,52,66,46,64,54,45,68,65,63,63,58,42,69,64,50,47,56+16,38,39,25,46,52,55,,32,34,40,11,10,12,11,6,54+0,54+0,54+0,56+0,55+0,55+0,55+0,56+0,56+0,56+0,56+0,57+0,53+0,53+0,53+0,57+0,47+0,48+0,48+0,48+0,47+0,43+0,42+0,42+0,42+0,43+0
205361,https://sofifa.com/player/205361/liam-oneil/15/157759,L. O'Neil,Liam O'Neil,20,1993-07-31,180,80,England,West Bromwich Albion,57,65,0,0,CDM,Right,1,3,2,Medium/Medium,Lean,Yes,,,RES,20.0,,2012-05-01,2015.0,,,62.0,31.0,44.0,40.0,64.0,66.0,,,,,,,,36,25,62,53+14,32,30,31,37,44+9,49+12,62,62,40,64+9,62,46,73,72+12,63,27,64+13,57,29,41+8,45,,62+11,68,70,9,10,13,6,13,42+0,42+0,42+0,42+0,42+0,42+0,42+0,42+0,43+0,43+0,43+0,46+0,48+0,48+0,48+0,46+0,56+0,57+0,57+0,57+0,56+0,61+0,63+0,63+0,63+0,61+0
183540,https://sofifa.com/player/183540/barry-bannan/15/157759,B. Bannan,Barry Bannan,24,1989-12-01,169,61,Scotland,Crystal Palace,75,76,0,0,"RM, CAM, LM, CM",Left,1,2,3,Medium/Medium,Normal,Yes,,,SUB,25.0,,2013-09-02,2016.0,SUB,18.0,75.0,67.0,78.0,74.0,36.0,47.0,,,,,,,"Early Crosser, Long Passer (CPU AI Only), Playmaker (CPU AI Only)",77-3,65,42,78,73,70-3,78,73-4,77-2,75-3,78-5,73,83,72,88,67,62,78,29,69,47-2,44,67,80,79,,38,26,39-5,5,8,9,7,11,66+0,66+0,66+0,74+0,69+0,69+0,69+0,74+0,74+0,74+0,74+0,75+0,69+0,69+0,69+0,75+0,60+0,59+0,59+0,59+0,60+0,54+0,44+0,44+0,44+0,54+0
49212,https://sofifa.com/player/49212/julian-speroni/15/157759,J. Speroni,Julián Speroni,35,1979-05-18,186,87,Argentina,Crystal Palace,75,75,0,0,GK,Right,1,3,1,Medium/Medium,Normal,Yes,,,GK,1.0,,2004-07-01,2015.0,,,,,,,,,79.0,71.0,70.0,79.0,43.0,73.0,"One Club Player, Team Player",25,25,25,23,25,25,25,25,22,25,42,43-4,51,76+2,57,23,74,36-12,43-22,25,20-16,21,25,25,21,,25,25,25,79+2,71+1,70,73+2,79,,,,,,,,,,,,,,,,,,,,,,,,,,
134906,https://sofifa.com/player/134906/marouane-chamakh/15/157759,M. Chamakh,Marouane Chamakh,30,1984-01-10,188,70,Morocco,Crystal Palace,75,75,0,0,"CAM, ST, CF",Right,2,3,3,Medium/High,Normal,Yes,,,SUB,29.0,,2013-08-10,2016.0,,,68.0,75.0,71.0,72.0,49.0,74.0,,,,,,,"Diver, Power Header",61,73,84,76,77,71,75,66,68,77,67,68,70,74,61,79,68,75,77,73,69+2,44,77,75,81,,43,52,37,10,11,14,13,8,75+0,75+0,75+0,71+0,75+0,75+0,75+0,71+0,75+0,75+0,75+0,71+0,70+0,70+0,70+0,71+0,61+0,65+0,65+0,65+0,61+0,60+0,59+0,59+0,59+0,60+0
181483,https://sofifa.com/player/181483/mile-jedinak/15/157759,M. Jedinák,Mile Jedinák,29,1984-08-03,188,78,Australia,Crystal Palace,75,75,0,0,"CDM, CM",Right,1,3,2,Medium/High,Normal,Yes,,,LDM,15.0,,2011-07-01,2017.0,LDM,15.0,58.0,66.0,66.0,61.0,77.0,81.0,,,,,,,"Injury Free, Leadership",58,58,77,71-3,66,54,53,70,67-2,70,51+2,64,56+7,73,66-9,79,48+3,78,84,71,85+4,83+4,51,68+4,76+20,,74+2,80,69,12,6,14,14,14,65+0,65+0,65+0,61+0,65+0,65+0,65+0,61+0,65+0,65+0,65+0,63+0,69+0,69+0,69+0,63+0,71+0,75+0,75+0,75+0,71+0,74+0,76+0,76+0,76+0,74+0
186392,https://sofifa.com/player/186392/joel-ward/15/157759,J. Ward,Joel Ward,24,1989-10-29,187,76,England,Crystal Palace,74,78,0,0,"LB, RB, CDM",Right,1,3,2,Medium/Medium,Normal,Yes,,,LB,2.0,,2012-05-01,2016.0,,,66.0,49.0,68.0,66.0,76.0,76.0,,,,,,,Power Header,70,38+12,74,76,32,63,29,33,71,69-2,66,66,66,72,67+4,69,66,77,78+2,62,73,76,63,67,25,,76,77+1,74,7,6,6,9,10,60+0,60+0,60+0,66+0,64+0,64+0,64+0,66+0,66+0,66+0,66+0,69+0,70+0,70+0,70+0,69+0,73+0,74+0,74+0,74+0,73+0,74+0,75+0,75+0,75+0,74+0
184037,https://sofifa.com/player/184037/martin-kelly/15/157759,M. Kelly,Martin Kelly,24,1990-04-27,191,77,England,Crystal Palace,74,77,0,0,RB,Right,2,3,3,Medium/Medium,Normal,Yes,,,SUB,34.0,,2014-08-14,2017.0,,,72.0,44.0,62.0,62.0,75.0,76.0,,,,,,,Injury Prone,77,37,76,72,38,60,59,34,63,65,69-4,75,59,71,56,65,69,76,79,37,70,72,41,38,57,,74,78,78,6,10,7,6,7,56+0,56+0,56+0,62+0,56+0,56+0,56+0,62+0,56+0,56+0,56+0,64+0,61+0,61+0,61+0,64+0,72+0,69+0,69+0,69+0,72+0,74+0,75+0,75+0,75+0,74+0
46815,https://sofifa.com/player/46815/brede-hangeland/15/157759,B. Hangeland,Brede Hangeland,33,1981-06-20,199,92,Norway,Crystal Palace,74,74,0,0,CB,Right,2,3,2,Medium/Medium,Lean,No,,"#Aerial Threat, #Strength",SUB,4.0,,2014-08-01,2015.0,,,33.0,41.0,50.0,44.0,75.0,80.0,,,,,,,Power Header,39-3,34-3,83-1,67-4,42-7,37-8,36,39,64-7,59-6,36-8,30-21,22-12,74-6,28,62,29,69,89-1,38,84+7,77-5,25,26,43,,72-10,75-3,74-2,7,13,9,8,13,49+0,49+0,49+0,42+0,47+0,47+0,47+0,42+0,45+0,45+0,45+0,47+0,55+0,55+0,55+0,47+0,62+0,68+0,68+0,68+0,62+0,69+0,74+0,74+0,74+0,69+0
189157,https://sofifa.com/player/189157/yannick-bolasie/15/157759,Y. Bolasie,Yannick Bolasie Yala,25,1989-05-24,185,84,DR Congo,Crystal Palace,73,77,0,0,"LM, RM",Right,1,4,3,High/Medium,Normal,Yes,,,SUB,7.0,,2012-08-01,2017.0,,,87.0,64.0,64.0,78.0,30.0,78.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",73+1,61,50,65+2,50,80+1,61,48,61,75,86,87+3,81-1,71,71+11,72,58,79+1,80+2,63,79+7,30,68,58,64,,26,30,25,7,8,11,13,5,68+0,68+0,68+0,73+0,69+0,69+0,69+0,73+0,69+0,69+0,69+0,73+0,63+0,63+0,63+0,73+0,56+0,56+0,56+0,56+0,56+0,51+0,47+0,47+0,47+0,51+0
157665,https://sofifa.com/player/157665/scott-dann/15/157759,S. Dann,Scott Dann,27,1987-02-14,188,77,England,Crystal Palace,73,74,0,0,CB,Right,2,3,2,Low/Medium,Normal,Yes,,,RCB,6.0,,2014-01-31,2017.0,,,51.0,44.0,51.0,54.0,74.0,75.0,,,,,,,,31,40,76,67+2,30,47-2,29,28,59,61+6,49,53+6,56,72+2,56,61,67,74,78+5,43,70-3,73,37,46,29,,73+2,75,72,5,9,14,6,8,53+0,53+0,53+0,49+0,53+0,53+0,53+0,49+0,53+0,53+0,53+0,53+0,59+0,59+0,59+0,53+0,64+0,68+0,68+0,68+0,64+0,68+0,73+0,73+0,73+0,68+0
13690,https://sofifa.com/player/13690/andrew-johnson/15/157759,A. Johnson,Andrew Johnson,33,1981-02-10,170,64,England,Crystal Palace,73,73,0,0,ST,Right,2,3,3,High/Medium,Normal,Yes,,,SUB,17.0,,2014-09-03,2021.0,,,79.0,73.0,64.0,76.0,35.0,61.0,,,,,,,"Diver, Injury Prone, Beat Offside Trap",66-3,72,68,68-2,77,76+1,69,68,38,74-1,82+6,76-6,78,73,87,75,72,65,62,70,51,42,73,73,83,,34,23,25,10,15,13,15,9,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,73+0,70+0,62+0,62+0,62+0,70+0,55+0,53+0,53+0,53+0,55+0,50+0,46+0,46+0,46+0,50+0
152514,https://sofifa.com/player/152514/jason-puncheon/15/157759,J. Puncheon,Jason Puncheon,28,1986-06-26,173,71,England,Crystal Palace,73,73,0,0,"RM, LM",Left,1,2,3,Medium/Low,Normal,Yes,,,RM,42.0,,2014-01-31,2018.0,,,78.0,73.0,70.0,77.0,35.0,65.0,,,,,,,Avoids Using Weaker Foot,74+4,73+2,40,68,70,78+1,63,69,65,76,79,78+1,77+1,66,79,76,73,68,65,73+1,61+3,31,68,73,65,,25,45,37,12,12,13,15,11,69+0,69+0,69+0,74+0,71+0,71+0,71+0,74+0,73+0,73+0,73+0,73+0,66+0,66+0,66+0,73+0,57+0,57+0,57+0,57+0,57+0,51+0,47+0,47+0,47+0,51+0
198717,https://sofifa.com/player/198717/wilfried-zaha/15/157759,W. Zaha,Wilfried Zaha,21,1992-11-10,180,66,England,Crystal Palace,72,81,0,0,"LM, RM",Right,1,3,4,Medium/Low,Lean,No,,,LM,11.0,Manchester United,,2015.0,,,85.0,67.0,59.0,81.0,29.0,67.0,,,,,,,"Selfish, Flair, Technical Dribbler (CPU AI Only)",67,72,42,60,50,82,52,50,53,81,85,85,84,70,79,67,50,78,65,59,61,22,71,59,65,,26,29,38,14,9,14,10,9,69+0,69+0,69+0,74+0,70+0,70+0,70+0,74+0,70+0,70+0,70+0,72+0,61+0,61+0,61+0,72+0,56+0,52+0,52+0,52+0,56+0,50+0,44+0,44+0,44+0,50+0
170084,https://sofifa.com/player/170084/wayne-hennessey/15/157759,W. Hennessey,Wayne  Hennessey,27,1987-01-24,198,90,Wales,Crystal Palace,72,75,0,0,GK,Right,2,3,1,Medium/Medium,Lean,No,,,SUB,13.0,,2014-01-31,2017.0,GK,1.0,,,,,,,72.0,71.0,77.0,71.0,45.0,74.0,Injury Prone,25,25,25,25,25,25,25,25,25,25,50,41,50,63,51,33,41,29,68,25,20,21,25,25,25,,25,25,25,72-4,71+3,77+5,74+4,71-5,,,,,,,,,,,,,,,,,,,,,,,,,,
165190,https://sofifa.com/player/165190/joe-ledley/15/157759,J. Ledley,Joe Ledley,27,1987-01-21,183,73,Wales,Crystal Palace,72,73,0,0,"CM, CAM, CDM",Left,2,2,3,Medium/High,Normal,Yes,,,SUB,28.0,,2014-01-31,2017.0,SUB,16.0,73.0,65.0,73.0,71.0,67.0,78.0,,,,,,,,69-2,63-3,72,76,52,70-2,71,52,71,72,74-2,72-2,72-2,75,72,69,79,87,78,66+4,64,63,68,77,70,,68,68,64,12,12,7,9,12,69+0,69+0,69+0,71+0,70+0,70+0,70+0,71+0,72+0,72+0,72+0,73+0,72+0,72+0,72+0,73+0,71+0,72+0,72+0,72+0,71+0,70+0,69+0,69+0,69+0,70+0
169586,https://sofifa.com/player/169586/fraizer-campbell/15/157759,F. Campbell,Fraizer Campbell,26,1987-09-13,172,82,England,Crystal Palace,72,73,0,0,ST,Right,2,3,3,High/Medium,Lean,No,,,CAM,10.0,,2014-07-25,2017.0,,,85.0,70.0,59.0,71.0,33.0,66.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",68,73,67,63,70-4,71-2,42,57,40,68-2,86,84,79-2,69-2,79,72,72,71,63-3,61,65,21,75,60,67,,31-7,34,27-3,10,14,8,8,15,72+0,72+0,72+0,71+0,70+0,70+0,70+0,71+0,68+0,68+0,68+0,68+0,58+0,58+0,58+0,68+0,53+0,50+0,50+0,50+0,53+0,50+0,47+0,47+0,47+0,50+0
159577,https://sofifa.com/player/159577/damien-delaney/15/157759,D. Delaney,Damien Delaney,32,1981-07-20,191,89,Republic of Ireland,Crystal Palace,72,72,0,0,CB,Left,1,3,2,Medium/Medium,Stocky,Yes,,,LCB,27.0,,2012-08-01,2015.0,,,49.0,41.0,51.0,38.0,73.0,81.0,,,,,,,"Leadership, Long Passer (CPU AI Only)",53-3,31,77+2,53,27,24,31,48,61,57,46-2,51-2,30,69,41,48,58-2,77,84,58,82,69+4,32,44,65,,75+2,73,70,5,13,6,13,10,47+0,47+0,47+0,45+0,47+0,47+0,47+0,45+0,45+0,45+0,45+0,49+0,55+0,55+0,55+0,49+0,61+0,66+0,66+0,66+0,61+0,68+0,72+0,72+0,72+0,68+0
171972,https://sofifa.com/player/171972/james-mcarthur/15/157759,J. McArthur,James McArthur,26,1987-10-07,178,64,Scotland,Crystal Palace,71,75,0,0,"CM, CDM",Right,1,3,3,Medium/Medium,Normal,No,,,RDM,18.0,,2014-09-01,2017.0,SUB,22.0,67.0,58.0,70.0,74.0,70.0,69.0,,,,,,,,66,55,54,76,50,71,53,68,71,78,68-1,67-1,75,67,78,64,54,76,65+2,60,74,72+2,59,66,68,,72,73+1,67+2,14,11,15,6,12,62+0,62+0,62+0,69+0,65+0,65+0,65+0,69+0,68+0,68+0,68+0,70+0,71+0,71+0,71+0,70+0,72+0,72+0,72+0,72+0,72+0,70+0,69+0,69+0,69+0,70+0
205670,https://sofifa.com/player/205670/dwight-gayle/15/157759,D. Gayle,Dwight Gayle,23,1990-10-20,173,69,England,Crystal Palace,71,75,0,0,ST,Right,1,4,3,Medium/Medium,Normal,Yes,,,ST,16.0,,2013-07-03,2017.0,,,86.0,71.0,52.0,70.0,29.0,58.0,,,,,,,Beat Offside Trap,58,73+1,66,57,67,68,44,74+15,51,67+2,88+5,85,84+3,67+2,80,71,71,66,60+3,68+5,40+9,34,71,33,68+12,,25,20-5,25,9,6,15,7,7,71+0,71+0,71+0,67+0,68+0,68+0,68+0,67+0,63+0,63+0,63+0,63+0,54+0,54+0,54+0,63+0,50+0,46+0,46+0,46+0,50+0,46+0,41+0,41+0,41+0,46+0
198776,https://sofifa.com/player/198776/jonathan-williams/15/157759,J. Williams,Jonathan Williams,20,1993-10-09,168,60,Wales,Crystal Palace,70,79,0,0,"CAM, LW",Right,1,3,3,High/Medium,Lean,No,,,SUB,20.0,,2010-10-01,2018.0,SUB,23.0,78.0,61.0,65.0,78.0,41.0,62.0,,,,,,,"Injury Prone, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",57,64,48,71+1,50,79,46,42,65+2,75,80,76,88+3,60,84,60,70,77,57+1,59,54+5,38,66,71,59,,47,37,35,7,15,10,9,8,64+0,64+0,64+0,70+0,67+0,67+0,67+0,70+0,70+0,70+0,70+0,71+0,65+0,65+0,65+0,71+0,58+0,58+0,58+0,58+0,58+0,53+0,49+0,49+0,49+0,53+0
172953,https://sofifa.com/player/172953/adrian-mariappa/15/157759,A. Mariappa,Adrian Mariappa,27,1986-10-03,178,81,Jamaica,Crystal Palace,70,71,0,0,"RB, CB",Right,1,3,2,Medium/Medium,Normal,No,,,RB,3.0,,2013-09-02,2016.0,,,74.0,33.0,56.0,62.0,73.0,72.0,,,,,,,,56,26,75,62,20,58,32,21,60,64,75,74,68,72,76,46,80,75,77,33,53,74,52,57,43,,72,73,75,5,14,7,12,9,52+0,52+0,52+0,59+0,54+0,54+0,54+0,59+0,57+0,57+0,57+0,62+0,62+0,62+0,62+0,62+0,68+0,67+0,67+0,67+0,68+0,70+0,71+0,71+0,71+0,70+0
149667,https://sofifa.com/player/149667/kevin-doyle/15/157759,K. Doyle,Kevin Doyle,30,1983-09-18,181,84,Republic of Ireland,Crystal Palace,70,70,0,0,ST,Right,2,3,3,High/High,Normal,Yes,,,SUB,9.0,Wolverhampton Wanderers,,2015.0,SUB,23.0,72.0,68.0,66.0,71.0,36.0,73.0,,,,,,,,69,66,71,68,68,71,70,62,46,70,71-1,73,70,75,66,72,82+2,78,72,67,68,44,73,73,71,,22,34,33,7,12,5,8,8,70+0,70+0,70+0,70+0,71+0,71+0,71+0,70+0,71+0,71+0,71+0,69+0,64+0,64+0,64+0,69+0,56+0,57+0,57+0,57+0,56+0,54+0,51+0,51+0,51+0,54+0
156170,https://sofifa.com/player/156170/jerome-thomas/15/157759,J. Thomas,Jerome  Thomas,31,1983-03-23,178,74,England,Crystal Palace,69,69,0,0,LM,Right,2,3,4,Medium/Medium,Normal,No,,,SUB,14.0,,2013-07-10,2015.0,,,75.0,62.0,67.0,70.0,38.0,57.0,,,,,,,"Injury Prone, Technical Dribbler (CPU AI Only)",75,63,47-4,68-1,66-1,69-2,71,26,67,74-2,76,74,71,62-6,69,67-1,53,62-2,61-5,59,40-1,55,64-2,66-6,40,,32-4,32-2,29-4,11,11,11,5,13,64+0,64+0,64+0,70+0,66+0,66+0,66+0,70+0,67+0,67+0,67+0,69+0,64+0,64+0,64+0,69+0,56+0,57+0,57+0,57+0,56+0,51+0,45+0,45+0,45+0,51+0
138353,https://sofifa.com/player/138353/patrick-mccarthy/15/157759,P. McCarthy,Patrick McCarthy,31,1983-05-31,185,81,Republic of Ireland,Crystal Palace,67,67,0,0,CB,Right,1,3,2,Medium/Medium,Normal,No,,,RES,5.0,,2008-06-01,2015.0,,,46.0,39.0,48.0,45.0,66.0,73.0,,,,,,,"Injury Prone, Leadership",28,30,72-2,54,25,28,25,25,62,61-2,38,53-4,58,66-1,65,58,72,68,75,45,73,66-1,28-19,56,49,,62,67,64,14,15,5,9,7,46+0,46+0,46+0,43+0,47+0,47+0,47+0,43+0,48+0,48+0,48+0,47+0,55+0,55+0,55+0,47+0,57+0,63+0,63+0,63+0,57+0,62+0,67+0,67+0,67+0,62+0
183385,https://sofifa.com/player/183385/adlene-guedioura/15/157759,A. Guédioura,Adlène Guédioura,28,1985-11-12,178,82,Algeria,Crystal Palace,67,67,0,0,"CM, CDM",Right,1,4,3,Medium/High,Normal,Yes,,,RES,8.0,,2013-09-03,2016.0,,,72.0,68.0,65.0,68.0,62.0,82.0,,,,,,,Long Shot Taker (CPU AI Only),61-4,62-1,63,71,63,67-6,35,55,67-1,71-3,69,75,72,62+3,67+2,81-4,74,76+4,84,73-3,85,60-2,58-4,65-7,56,,57-1,66-2,64-3,12,13,13,11,5,67+0,67+0,67+0,67+0,68+0,68+0,68+0,67+0,67+0,67+0,67+0,67+0,67+0,67+0,67+0,67+0,66+0,68+0,68+0,68+0,66+0,66+0,68+0,68+0,68+0,66+0
189492,https://sofifa.com/player/189492/stuart-okeefe/15/157759,S. O'Keefe,Stuart O'Keefe,23,1991-03-04,173,64,England,Crystal Palace,66,70,0,0,"CM, CDM",Right,1,3,2,Medium/High,Lean,No,,,RES,12.0,,2010-08-01,2015.0,,,69.0,57.0,62.0,67.0,60.0,72.0,,,,,,,,52,53,45,72,56,64,48,35,65-1,66-1,71,68,77,61-5,84,62,56,85+6,66-8,65,74,66+1,57-3,61-2,40,,59,64,52,9,10,10,15,8,59+0,59+0,59+0,63+0,61+0,61+0,61+0,63+0,64+0,64+0,64+0,65+0,66+0,66+0,66+0,65+0,64+0,66+0,66+0,66+0,64+0,63+0,61+0,61+0,61+0,63+0
164979,https://sofifa.com/player/164979/peter-ramage/15/157759,P. Ramage,Peter Ramage,30,1983-11-22,185,76,England,Crystal Palace,66,66,0,0,CB,Right,1,3,2,Medium/Medium,Lean,No,,,RES,51.0,,2012-08-01,2015.0,,,53.0,40.0,53.0,51.0,65.0,72.0,,,,,,,Dives Into Tackles (CPU AI Only),46,36,67-1,63,51,50,34,34,55,55-4,53,53,39-9,55,61,58,75,68,76,28,68,58,47,48,31,,64-1,68-1,66-1,6,14,14,6,15,50+0,50+0,50+0,50+0,49+0,49+0,49+0,50+0,51+0,51+0,51+0,53+0,55+0,55+0,55+0,53+0,59+0,61+0,61+0,61+0,59+0,62+0,66+0,66+0,66+0,62+0
174808,https://sofifa.com/player/174808/jimmy-kebe/15/157759,J. Kébé,Jimmy Kébé,30,1984-01-19,187,78,Mali,Crystal Palace,66,66,0,0,RM,Right,1,3,3,Medium/Low,Lean,No,,,RES,50.0,,2013-09-01,2016.0,,,78.0,62.0,59.0,70.0,35.0,60.0,,,,,,,"Injury Prone, Speed Dribbler (CPU AI Only)",65,64,62,60,71,74-1,67,41,54,68-4,79-7,77-7,74+4,63-6,45,60,54,67,65+11,54,40,38,63-1,58,64,,36,28,20,8,14,15,13,9,65+0,65+0,65+0,67+0,64+0,64+0,64+0,67+0,64+0,64+0,64+0,66+0,58+0,58+0,58+0,66+0,52+0,51+0,51+0,51+0,52+0,48+0,43+0,43+0,43+0,48+0
206489,https://sofifa.com/player/206489/ezekiel-fryers/15/157759,E. Fryers,Ezekiel Fryers,21,1992-09-09,183,75,England,Crystal Palace,65,75,0,0,"CB, LB",Left,1,2,2,Medium/Medium,Normal,No,,,SUB,19.0,,2014-09-01,2017.0,,,76.0,36.0,57.0,64.0,63.0,68.0,,,,,,,,65,34,60,64,31,64,53,34,52,64,77,75,62,65,64,44,76,67,68,30,69,54,48,46,42,,63,67,67,6,13,13,5,10,52+0,52+0,52+0,61+0,53+0,53+0,53+0,61+0,55+0,55+0,55+0,62+0,57+0,57+0,57+0,62+0,64+0,61+0,61+0,61+0,64+0,64+0,65+0,65+0,65+0,64+0
53756,https://sofifa.com/player/53756/lewis-price/15/157759,L. Price,Lewis Price,29,1984-07-19,191,85,Wales,Crystal Palace,64,64,0,0,GK,Right,1,2,1,Medium/Medium,Normal,No,,,RES,52.0,,2010-07-01,2015.0,,,,,,,,,66.0,65.0,58.0,67.0,44.0,60.0,,25,25,25,24,25,25,25,25,25,20,45-6,44-5,54-2,63,53-2,33,70-4,44-11,54+12,25,34-4,25,25,25-7,25,,25,25,25,66,65,58-1,60+2,67,,,,,,,,,,,,,,,,,,,,,,,,,,
198775,https://sofifa.com/player/198775/kyle-de-silva/15/157759,K. De Silva,Kyle De Silva,20,1993-11-29,178,72,England,Crystal Palace,61,69,0,0,"CAM, RW, LW",Left,1,3,3,Medium/Medium,Lean,No,,,RES,53.0,,2011-11-01,2017.0,,,78.0,54.0,55.0,67.0,37.0,52.0,,,,,,,,56-2,56,47,58-2,54,67-1,57,41,48,66-2,78,78,80-2,57-3,60,54,52,54,51-5,50,51,48-2,60,58,50,,36-1,29,33-5,6,5,6,6,15,59+0,59+0,59+0,63+0,60+0,60+0,60+0,63+0,61+0,61+0,61+0,62+0,55+0,55+0,55+0,62+0,52+0,50+0,50+0,50+0,52+0,48+0,44+0,44+0,44+0,48+0
202761,https://sofifa.com/player/202761/chris-kettings/15/157759,C. Kettings,Chris Kettings,21,1992-10-25,193,79,Scotland,Crystal Palace,60,67,0,0,GK,Right,1,2,1,Medium/Medium,Lean,No,,,RES,26.0,,2014-06-19,2016.0,,,,,,,,,65.0,59.0,54.0,61.0,38.0,59.0,,25,25,25,20,25,25,25,25,22,25,44,33,43,46,53,25,62,33,58,25,37,26,25,25,25,,25,25,25,65,59,54,59,61,,,,,,,,,,,,,,,,,,,,,,,,,,
212782,https://sofifa.com/player/212782/hiram-boateng/15/157759,H. Boateng,Hiram Boateng,18,1996-01-08,170,70,England,Crystal Palace,57,76,0,0,"CDM, CM",Left,1,3,3,Medium/Medium,Lean,No,,,RES,36.0,,2013-01-01,2015.0,,,73.0,39.0,54.0,52.0,48.0,70.0,,,,,,,,35,35,43,66,38,42,45,42,60,59,76,71,63,56,81,41,73,77,73,43,55,37,49,52,40,,49,56,48,9,15,8,9,11,48+0,48+0,48+0,52+0,50+0,50+0,50+0,52+0,53+0,53+0,53+0,55+0,55+0,55+0,55+0,55+0,53+0,57+0,57+0,57+0,53+0,53+0,54+0,54+0,54+0,53+0
204499,https://sofifa.com/player/204499/ryan-inniss/15/157759,R. Inniss,Ryan Inniss,19,1995-06-05,196,84,England,Crystal Palace,57,74,0,0,CB,Right,1,3,2,Medium/Medium,Normal,No,,,RES,54.0,,2012-08-01,2020.0,,,54.0,27.0,38.0,38.0,56.0,70.0,,,,,,,Power Header,27-10,25,59,46-3,32,30,40,35,43-5,47,51,56+9,39-7,45,54,24,55-16,62,81+11,30,58,56,26-17,33,41,,54,59-1,53-5,6,12,14,13,9,37+0,37+0,37+0,37+0,36+0,36+0,36+0,37+0,37+0,37+0,37+0,40+0,43+0,43+0,43+0,40+0,48+0,52+0,52+0,52+0,48+0,52+0,57+0,57+0,57+0,52+0
165740,https://sofifa.com/player/165740/adam-johnson/15/157759,A. Johnson,Adam Johnson,26,1987-07-14,175,63,England,Sunderland,77,77,0,0,"RM, LM",Left,2,4,3,Medium/Medium,Lean,Yes,,,LM,11.0,,2012-08-24,2016.0,,,75.0,74.0,76.0,82.0,38.0,65.0,,,,,,,"Diver, Technical Dribbler (CPU AI Only)",78,74+1,43,78,66,84,76,76,72,81+1,78,73-3,84,71,84,73,54,71,64,77,61,47,76,73,65,,38,32,33,8,5,13,13,9,72+0,72+0,72+0,78+0,75+0,75+0,75+0,78+0,77+0,77+0,77+0,77+0,71+0,71+0,71+0,77+0,61+0,62+0,62+0,62+0,61+0,54+0,48+0,48+0,48+0,54+0
192841,https://sofifa.com/player/192841/emanuele-giaccherini/15/157759,E. Giaccherini,Emanuele Giaccherini,29,1985-05-05,167,60,Italy,Sunderland,77,77,0,0,"LM, CM",Right,2,3,3,High/Medium,Normal,Yes,,#Acrobat,SUB,23.0,,2013-07-16,2017.0,LCM,23.0,75.0,67.0,76.0,83.0,60.0,61.0,,,,,,,,76-1,60,58,80,72,83,78,60,73,79,76-6,75-1,90,74-2,94,72,55,75-2,49,76,76,64,73-2,75-1,64,,52,63,65,13,10,13,13,6,70+0,70+0,70+0,77+0,73+0,73+0,73+0,77+0,77+0,77+0,77+0,77+0,75+0,75+0,75+0,77+0,71+0,69+0,69+0,69+0,71+0,68+0,63+0,63+0,63+0,68+0
183465,https://sofifa.com/player/183465/jack-rodwell/15/157759,J. Rodwell,Jack Rodwell,23,1991-03-11,188,71,England,Sunderland,76,82,0,0,CM,Right,2,4,3,Medium/High,Normal,Yes,,,LCM,8.0,,2014-08-05,2019.0,,,71.0,71.0,74.0,75.0,73.0,77.0,,,,,,,Injury Prone,67,68,78,80,65,76,65,46,77,76,68,74,75,73,62,79,78,82,77,77,72,75,73,77,50,,72,72,70,8,9,14,10,11,73+0,73+0,73+0,74+0,75+0,75+0,75+0,74+0,76+0,76+0,76+0,75+0,76+0,76+0,76+0,75+0,74+0,76+0,76+0,76+0,74+0,74+0,74+0,74+0,74+0,74+0
